Ich möchte Ihnen bereits jetzt für Ihre Zusammenarbeit danken.,I want to thank you in advance for your cooperation.
Vergiss nicht dem Kellner Trinkgeld zu geben!,Don't forget to tip the waiter!
Hat diese Wohnung einen Rauchmelder?,Does this apartment have a smoke detector?
Er studiert seit vielen Jahren Koreanisch.,He has been studying Korean for many years.
Kommunismus ist ein politisches System.,Communism is a political system.
Er gestand seine Liebe für sie.,He confessed his love for her.
Die Dinge sind nicht immer wie sie scheinen.,Things aren't always what they seem.
Ein tropfender Hahn verschwendet Wasser.,A dripping tap wastes water.
Ein Cockerspaniel wird ca. 10 bis 15 Jahre alt.,A cocker spaniel lives around 10 to 15 years.
Onkel Neil wird am Dienstag vorbeikommen.,Uncle Neil will visit on Tuesday.
Sein Job ist es Computer zu reparieren.,His job is repairing computers.
Dies ist die angesehenste Universität des Landes.,This is the country's most prestigious university.
"Vermisst du deine Freunde und Familie? Ja, das tue ich.","Do you miss your friends and family? Yes, I do."
Sein Angebot finanziell zu helfen wurde abgelehnt.,His offer to help financially was turned down.
Als junger Mann hatte er blondes Haar.,"As a young man, he had blond hair."
Indonesien besteht aus vielen Inseln.,Indonesia is comprised of many islands.
"Wenn ich in Italien bin, esse ich eine Menge Melonen.",When I'm in Italy I eat a lot of melons.
"Sie wird eifersüchtig, wenn er mit anderen Mädchen spricht.",She feels jealous when he talks to other girls.
"Er ist aus Kanada, nicht aus den USA.",He is from Canada not the USA.
"Er sagte, er kam nach Großbritannien um Arbeit zu finden.",He said he had come to Great Britain to find work.
Ich habe keine Erfahrung in diesem Bereich.,I have no experience in this field.
Er ist fasziniert von Astronomie.,He is fascinated by astronomy.
"Du bist die einzige Person, der ich trauen kann.",You are the only person I can trust.
"Hunde können sterben, wenn sie Schokolade fressen.",Dogs can die from eating chocolate.
Ich spreche ein bisschen Indonesisch.,I speak a little Indonesian.
Ich wollte dich nicht in Verlegenheit bringen.,I didn't mean to embarrass you.
Dieses Magazin enthält viele nützliche Informationen.,This magazine is full of useful information.
Er bot seinen Sitzplatz der alten Dame an.,He offered his seat to the old lady.
Hast du schon deinen Urlaub geplant?,Have you planned your holidays yet?
Die Demonstration verlief friedlich.,The demonstration was peaceful.
Kompromiss wird oft als Schwäche angesehen.,Compromise is often looked upon as weakness.
Sie scheint sehr schüchtern zu sein.,She seems to be very shy.
Sie gehorchte mir nicht.,She didn't obey me.
Benimm dich nicht so kindisch!,Stop acting like a child!
Sie liebt ihren Ex-Freund noch immer.,She is still in love with her ex.
Mein Opa und ich waren heute angeln.,My grandpa and I went fishing today.
"Sie glauben nicht, dass er erfolgreich sein wird.",They don't believe he will be successful.
Das Restaurant hat eine neue Geschäftsleitung.,This restaurant is under new management.
Magst du die Beatles? Ich bin ein großer Fan.,Do you like the Beatles? I'm a huge fan.
Der Park ist in der Nacht geschlossen.,The park is closed at night.
Er interessiert sich für Buddhismus.,He is interested in Buddhism.
In dieses Stadion passen knapp 55.000 Zuschauer.,"This stadium holds up to 55,000 spectators."
"Du solltest andere so behandeln, wie du auch behandelt werden möchtest.",You should treat others how you want to be treated.
Michael Jackson starb im Alter von fünfzig Jahren.,Michael Jackson died at the age of fifty.
"Sie sind religiös, genau wie wir.","They are religious, like us."
Die Kiwi kommt ursprünglich aus China.,The kiwi fruit is originally from China.
Eines Tages wird die Wissenschaft den Beginn des Universums erklären.,One day science will explain the beginning of the universe.
Vergiss nicht abzuwaschen!,Don't forget to do the dishes!
"Er behauptete, dass sie gelogen hat.",He accused her of lying.
Lebensmittelvergiftungen können zum Erbrechen führen.,Food poisoning can lead to vomiting.
"Wenn ich in Indien bin, trinke ich nur Flaschenwasser.",When I'm in India I only drink bottled water.
Essen Eskimos rohe Lebensmittel?,Do Eskimos eat raw food?
"""Folge diesem Auto!"", sagte er zum Taxifahrer.","""Follow that car!"" he said to the taxi driver."
Die Bank machte einen riesigen Gewinn.,The bank generated huge profits.
Dieses Schiff ist fünfmal so groß wie die Titanic.,This ship is five times bigger than the Titanic.
Er spielt gern mit seinen Freunden Fußball.,He likes to play football with his friends.
Wo ist der Boss? Er ist gerade nicht hier.,Where is the boss? He isn't here at the moment.
Ich war heute im Park spazieren.,I was walking around the park today.
"Ich freue mich darauf, dich wieder zu sehen!",I'm looking forward to seeing you again!
Frauen sind emotionaler als Männer.,Women are more emotional than men.
Sie hat letztes Jahr die Scheidung eingereicht.,Last year she filed for divorce.
Die Zusammenarbeit zwischen uns funktioniert sehr gut.,The collaboration between us works very well.
Der Soldat wurde bei einer Explosion getötet.,The soldier was killed in an explosion.
Ich werde den gleichen Fehler nicht zweimal begehen.,I won't make the same mistake twice.
Ich habe ihn gestern das erste Mal getroffen.,I met him yesterday for the first time.
In Frankreich sind mindestens 19 Menschen bei Überschwemmungen gestorben.,"In France, at least 19 people have died in floods."
In Großbritannien gibt es keine Personalausweise.,The UK doesn't have ID cards.
Der Sunset Boulevard ist fast 40 km lang.,Sunset Boulevard is almost 40 km long.
Er starb 1989 an AIDS.,He died of AIDS in 1989.
"Meine Freunde bemerkten, dass ich abgenommen habe.",My friends noticed that I've lost weight.
Mücken verbreiten eine Anzahl von Krankheiten.,Numerous diseases are spread by mosquitoes.
Ich hatte eine Autopanne.,My car broke down.
Ihre Kreditkarte wurde nicht akzeptiert. Haben Sie eine andere?,Your credit card has been declined. Do you have another one?
Dieser Vulkan brach vor 30 Jahren aus.,This volcano erupted 30 years ago.
Er sollte vor den Kindern nicht rauchen.,He shouldn't smoke in front of the kids.
Nimmst du mein Angebot an? Ich werde drüber nachdenken.,Do you accept my offer? I'll think about it.
Darf ich deinen Lippenstift borgen?,May I borrow your lipstick?
Thailand ist der größte Reisexporteur der Welt.,Thailand is the largest rice exporter in the world.
Ich war von dem Film nicht enttäuscht.,I was not disappointed by the movie.
Die Kneipe hat viele treue Kunden.,This pub has many loyal customers.
Die Katze ist das beliebteste Haustier der Welt.,The cat is the most popular pet in the world.
Sie macht Mutterschaftsurlaub.,She is on maternity leave.
Er kaufte ihr am Valentinstag einen großen Strauß Blumen.,On Valentine's Day he bought her a huge bunch of flowers.
Er darf niemals die Wahrheit erfahren.,He must never find out the truth.
"Alleine ein Kind großzuziehen, ist nicht einfach.",Bringing up a child on your own isn't easy.
Sie ist die ganze Zeit gestresst.,She feels stressed all the time.
Mein Auto braucht einen Ölwechsel.,My car needs an oil change.
Ich habe meinen Vater um Rat gebeten.,I asked my dad for advice.
Mein Vater war Juwelier.,My father was a jeweller.
Klippenspringen ist gefährlich.,Cliff diving is dangerous.
Der Flug hatte eine Stunde Verspätung.,The flight was delayed one hour.
Mein herzliches Beileid.,I'm sorry for your loss. (if someone lost loved ones)
Ich brauche Kopien von diesen Dokumenten.,I need to have these documents photocopied.
Eskimos leben in Iglus.,Eskimos live in igloos.
Anwälte verlangen viel Geld für ihren Rat.,Lawyers charge a lot of money for advice.
"Wenn du nicht verschwindest, rufe ich die Polizei!",If you don't leave I'll call the police!
Ich habe heute einen schlimmen Autounfall gesehen.,I saw a bad car accident today.
Fünfzig Prozent der Züge sind vom Streik betroffen.,Fifty percent of the trains are affected by the strike.
"Es tut mir leid, das war nicht beabsichtigt.","I'm sorry, it was not intentional."
Sie liebt Poesie.,She loves poetry.
Wie kann ich mit diesem Handy eine SMS verschicken?,How can I send a text message with this mobile phone?
Wie hoch ist der Zinssatz auf meinem Girokonto?,What is the interest rate on my current account?
Die Fernsehsendung fängt gleich an.,The TV show is about to start.
Meine Kinder bringen mich jeden Tag zum Lachen.,My kids make me laugh every day.
Er wird mir nicht gehorchen.,He will not obey me.
Hunde stammen vom Wolf ab.,Dogs are descended from wolves.
Ich habe die erhaltenen Briefe beantwortet.,I answered the letters that I had received.
"Es ist nie zu spät, sein Leben zu verändern.",It's never too late to change your life.
"Er ist über 40, aber er spielt immer noch Computerspiele.","He is over 40, but still plays computer games."
Die Busfahrkarten werden im Bus gekauft.,Bus tickets are purchased on the bus.
Sie werden beim Wiederaufbau der Schule helfen.,They will help rebuild the school.
Er ist sehr reif für sein Alter.,He shows maturity beyond his years.
Sie arbeitete als Schauspielerin und Tänzerin.,She worked as an actress and dancer.
"Pass auf deinen Kopf auf, wenn du das Haus betrittst!",Watch your head when you enter the house!
Das Immunsystem eines Kindes ist nicht ganz entwickelt.,The immune system of a child is not fully developed.
Dies ist ein Foto von meinem Enkelkind.,This is a photograph of my grandchild.
"Ein hübsches Mädchen wie du, hat keinen Freund?",A beautiful girl like you doesn't have a boyfriend?
Warum werden Kühe in Indien als heilig angesehen?,Why are cows considered holy in India?
Das ist gefährlich. Seien Sie bitte vorsichtig!,It's dangerous. Please be careful!
Ziehen Sie keine voreiligen Schlüsse.,Don't jump to conclusions.
"Entschuldigung, ich fühle mich nicht wohl. Vielleicht ein anderes Mal!","Sorry, I don't feel well. Maybe another time!"
Sind Sie allergisch gegen Erdnüsse?,Are you allergic to peanuts?
Das Wetter ist furchtbar in England.,The weather is awful in England.
"Teilen Sie mir bitte mit, wenn Sie Ihre Meinung ändern.",Please let me know if you change your mind.
Schnallen Sie sich bitte an.,Buckle up please.
Der Zug hat Verspätung! Werden wir rechtzeitig da sein?,The train is late! Are we going to get there on time?
Ich habe dies nie zuvor gegessen.,I've never eaten this before.
Darf ich ein Foto von Ihnen machen?,Can I take your photo?
Wo ist der Lichtschalter?,Where is the light switch?
Haben wir einen Verlust oder einen Gewinn erzielt?,Did we make a loss or a profit?
Blas' die Kerzen aus!,Blow out the candles!
Getränke kosten bis 20 Uhr die Hälfte.,Drinks are half price until 8 o'clock.
Die meisten Lippenstifte enthalten Fischschuppen.,Most lipstick contains fish scales.
Früher hat sie jeden Tag mit ihrer besten Freundin geredet.,She used to talk to her best friend every day.
"Ich vermisse dich mehr, als du dir vorstellen kannst.",I miss you more than you can imagine.
Das Klavier wurde 1709 in Italien erfunden.,The piano was invented in 1709 in Italy.
Früher oder später werden sie es herausfinden.,They will find out sooner or later.
Atmen Sie tief ein.,Take a deep breath.
"Rom wird die ""ewige Stadt"" genannt.","Rome is called the ""eternal city""."
Ich habe Angst vor der Dunkelheit.,I'm scared of the dark.
Sie teilten sich eine Schüssel Suppe.,They shared a bowl of soup together.
Zwiebelschneiden bringt viele Leute zum Weinen.,Cutting an onion makes many people cry.
Der Islam verbietet Zinsen auf Kredite.,Islam forbids charging interest on loans.
Nahrungsmittel aus dem eigenen Garten schmecken immer am besten.,Food always tastes best when it comes from your own garden.
Das ist sehr billig. Wo ist der Haken?,This is very cheap. What's the catch?
Er hatte immer Pech in der Liebe.,He's always been unlucky in love.
Alan Turing war ein englischer Mathematiker.,Alan Turing was an English mathematician.
"Verwenden Sie Sonnenkreme, um einen Sonnenbrand zu vermeiden.",Use sunscreen to avoid sunburn.
Weihnachten ist eine Zeit des Zusammenseins mit Familie und Freunden.,Christmas is a time to get together with your family and friends.
Kann ich Ihnen eine persönliche Frage stellen?,Can I ask you a personal question?
"Stört es Sie, wenn ich rauche?",Do you mind if I smoke?
Karl kocht das Abendessen.,Karl is cooking dinner.
Die Kaffeemaschine wurde mit einer Reparaturgarantie geliefert.,The coffee machine came with a warranty.
"Ich weiß nicht, ob ich einen Regenschirm brauchen werde.",I don't know if I'll need an umbrella.
"Sie bemerkte nicht, dass ihr Hund Flöhe hatte.",She didn't notice that her dog had fleas.
Los Angeles ist die zweitgrößte Stadt der Vereinigten Staaten.,Los Angeles is the second largest city in the United States.
"Sie hat gekündigt, um eine Familie zu gründen.",She quit her job to start a family.
Ist das Leitungswasser trinkbar?,Is the tap water safe to drink?
An deiner Stelle würde ich das nicht tun.,"If I were you, I wouldn't do that."
In meinem Garten steht eine Sonnenblume.,There is a sunflower in my garden.
Was sind die Symptome dieser Krankheit?,What symptoms does this illness have?
Ihre Einstellung finde ich abscheulich.,Her attitude disgusts me.
Wo kann ich diese Datei herunterladen?,Where can I download this file?
Er hatte seine erste Firma schon mit 16.,He ran his first business when he was only 16.
Wer ist der Projektleiter?,Who is the project manager?
Diese Tastatur ist sehr alt.,This keyboard is very old.
Bakterien sind für das bloße Auge nicht sichtbar.,Bacteria are not visible to the naked eye.
Klapperschlangen sind giftig.,Rattlesnakes are venomous.
Der Wirbelsturm hat eine Menge Häuser zerstört.,The hurricane destroyed a lot of houses.
Es war zu neblig zum Fahren.,It was too foggy to drive.
Sie wechselten sich beim Fahren ab.,They took turns driving the car.
Sie werden sich treffen und zusammen surfen gehen.,They will meet and go surfing together.
"Ich fliege nicht oft, weil es mit dem Zug billiger ist.","I don't fly often, because it's cheaper by train."
"Tu nicht so, als ob du alles wüsstest!",Don't act as if you know everything!
Sie ist ungeheuer eigensinnig.,She is extremely stubborn.
Das werden Sie noch bereuen!,You will regret it!
"Er ist der mutigste Mensch, der mir je begegnet ist.",He is the most courageous person I've ever met.
"Sie haben letzten Monat angefangen, sich zu verabreden.",They started dating last month.
Er fragt mich nach dem Weg zum Museum.,He is asking me the way to the museum.
Ich kann auf Russisch bis zehn zählen.,I can count to ten in Russian.
Können Sie mir ein anderes Zimmer geben?,Could I change to another room? (hotel)
Kann ich meinen Aufenthalt verlängern?,Can I extend my stay? (hotel)
Die Beerdigung fand eine Woche nach ihrem Tod statt.,The funeral was one week after she died.
Der Streit war beigelegt.,The dispute was settled.
"Tut es dir leid, was du getan hast?",Are you sorry for what you've done?
Sie war eine gute Freundin von mir.,She was a great friend of mine.
"Kannst du mir helfen, mein Auto zu reparieren?",Can you help me fix my car?
Gibt es bei diesem Dokumentarfilm Untertitel?,Are subtitles available for this documentary?
Unsere Wohnung ist feucht. Wir müssen den Vermieter anrufen.,Our flat is damp. We have to call the landlord.
Ich habe am 5. Mai Geburtstag.,My birthday is on the 5th of May.
In diesem Anzug siehst du aus wie ein Buchhalter!,With this suit you look like an accountant!
Dies ist keine sichere Umgebung für ein Kind.,This is not a safe environment for a child.
Bei ihr wurde Krebs diagnostiziert.,She was diagnosed with cancer.
Die wichtigste Sehenswürdigkeit dieser Stadt ist ein Schloss.,The main attraction of this town is a castle.
"Ich verspreche niemals etwas, was ich nicht halten will.",I never make promises I don't intend to keep.
Ich bin ihr Schwiegervater.,I'm her father-in-law.
Die Polizei hat eine Leiche im Fluss gefunden.,The police have found a dead body in the river.
"Er verdient es, die Wahrheit zu erfahren.",He deserves to know the truth.
"Ich hasse es, wenn sich meine Eltern streiten.",I hate to see my parents argue.
Wir waren in Südfrankreich.,We visited the South of France.
"Wenn er betrunken ist, wird er sehr aggressiv.",When he is drunk he gets very aggressive.
Sind Sie geschäftlich oder privat hier?,Are you here for business or pleasure?
Diese Brücke wurde vor 10 Jahren gebaut.,This bridge was built 10 years ago.
"Danke, dass du mich zum Abendessen ausgeführt hast.",Thank you for taking me out to dinner.
Viele Leute halten ihn für verrückt!,A lot of people think he is crazy!
Ich habe meinen Regenschirm im Büro vergessen.,I have forgotten my umbrella at the office.
"Brauchst du Hilfe? Nein danke, ich komme allein zurecht.","Do you need help? No thank you, I can cope."
Er rettete sie unter Einsatz seines Lebens.,He saved her at the risk of his life.
"Glaubst du, dass er ehrlich ist?",Do you think he is honest?
Sie leben in einem riesigen Haus.,They live in a huge house.
New York ist einen Besuch wert.,New York is worth visiting.
Geh so bald wie möglich zum Arzt!,Don't delay seeing a doctor!
"Er mag es nicht, nach dem Weg zu fragen.",He doesn't like to ask for directions.
Wo in Marokko bist du aufgewachsen?,Where in Morocco did you grow up?
Menschen haben die Fähigkeit zu sprechen.,Man has the ability to talk.
Das Fernsehen hat großen Einfluss auf die Gesellschaft.,TV has a lot of influence on society.
Der Grippevirus verändert sich jedes Jahr.,The flu virus changes every year.
"Ich bin dankbar für das, was ich habe.",I appreciate what I've got.
Das Leben ist nicht immer gerecht.,Life isn't always fair.
Er hat einen sehr festen Händedruck.,His handshake is very firm.
Seine Eltern haben sich 1985 scheiden lassen.,"In 1985, his parents divorced."
"Sie tut so, als sei sie glücklich verheiratet.",She pretends to be happily married.
Ich habe ihn neulich gesehen.,I saw him the other day.
Ihr Haus steht auf einem Hügel.,Their house stands on a hill.
Zieh den Mantel an! Es ist kalt.,Put the coat on! It's cold!
"Ich brauche Werkzeug, um mein Auto zu reparieren.",I need some tools to fix my car.
Das ist ein schönes Armband.,That's a pretty bracelet.
Die Berge sind um diese Jahreszeit wunderschön.,The mountains are beautiful this time of year.
Du solltest dich an die Regeln halten!,You should obey the rules!
"Vergiss nicht, ein Geschenk für sie zu kaufen!",Don't forget to buy a present for her.
Mein Urlaub hat soviel Spaß gemacht!,My vacation was so much fun!
"Mein Traum ist es, um die ganze Welt zu reisen.",My dream is to travel all around the world.
Lass uns heute Abend ausgehen und Spass haben!,Let's go out tonight and have some fun!
Was ist das für ein Geräusch?,What is that sound?
"Wenn ich nach Hause komme, werde ich ein heißes Bad nehmen.","When I get home, I'm going to take a hot bath."
"Meine Großmutter war sehr hübsch, als sie jung war.",My grandmother was very pretty when she was young.
"Ich bin so froh, dass du mich besuchen gekommen bist.",I'm so glad you came to visit me.
Die Internetverbindung funktioniert mal wieder nicht.,The Internet connection is down again.
Der Film dauerte über zwei Stunden.,The movie lasted over 2 hours.
Ich bin zu Hause. Was gibt es zum Abendessen?,I'm home. What is for supper?
Meine Tochter ist in der ersten Klasse.,My daughter is in the first grade.
Jack überrascht seine Frau oft mit kleinen Geschenken.,Jack often surprises his wife with little gifts.
Diese Marke kaufe ich nie. Sie kostet doppelt soviel!,I never buy this brand. It costs twice as much!
"Er war so wütend, dass er sie anschrie.",He was so angry that he yelled at her.
Wasser besteht aus Wasserstoff und Sauerstoff.,Water is composed of hydrogen and oxygen.
Wie sind die Spielregeln?,What are the rules of this game?
Schwangere Frauen sollten keinen Alkohol trinken.,Pregnant women should not drink alcohol.
Von einem Augenblick zum anderen kann sich alles ändern.,In the blink of an eye everything can change.
Den Kindern hat der Besuch ins Planetarium Spaß gemacht.,The children enjoyed going to the planetarium.
"Wenn ich Zeit habe, reise ich gern nach Italien.",When I have time I enjoy travelling to Italy.
Ich möchte etwas Geld auf mein britisches Bankkonto überweisen.,I'd like to transfer some money to my UK bank.
Madeira ist eine bergige Insel.,Madeira is a mountainous island.
"Sie schminkt sich immer, bevor sie ausgeht.",She always puts on her make-up before going out.
"Er liebte seinen Neffen, als ob er sein eigenes Kind wäre.",He loved his nephew as though he were his own child.
Sie hatte eine wundervolle Zeit auf der Party.,She had a wonderful time at the party.
Erzähle das niemandem. Das ist unser Geheimnis!,Don't tell anybody. This is our secret!
Kannst du bitte nicht soviel Lärm machen?,Can you keep the noise down?
Sie ist ein eigensinniges Mädchen.,She is a headstrong girl.
Ein Mann braucht nicht mehr als 3 Paar Schuhe.,A man has no need for more than 3 pairs of shoes.
Auf Lanzarote scheint das ganze Jahr über die Sonne.,On Lanzarote there is year-round sunshine.
Er kommt morgen von seiner Reise nach Asien zurück.,He comes home from his trip to Asia tomorrow.
In letzter Zeit habe ich sehr viel Stress.,I'm under a lot of stress at the moment.
"Ich möchte, dass mein Kind eine gute Ausbildung bekommt.",I want my child to have a good education.
"Der Richter sagte, er sei von Gier getrieben worden.",The judge said he was driven by greed.
Er machte in diesem Jahr eine Menge Geld.,He made a lot of money this year.
Der Angeklagte erhielt die Höchststrafe.,The defendant received the maximum penalty.
Sie ist eine kluge Geschäftsfrau.,She is a smart business woman.
"Haben Sie den Artikel schon gelesen? Nein, noch nicht.","Have you read the article yet? No, I haven't."
Mit sechzehn war ich in meinen Mathelehrer verliebt.,When I was sixteen I had a crush on my maths teacher.
Es gibt Ausnahmen von dieser Regel.,There are exceptions to this rule.
Grüner Tee ist gesünder als schwarzer Tee.,Green tea is healthier than black tea.
Paris ist eine der schönsten Städte der Welt.,Paris is one of the most beautiful cities in the world.
Wir essen um 18 Uhr zu Abend.,We have dinner at 6 o'clock.
"Das Leben ist zu kurz, um nicht fröhlich zu sein.",Life is too short to be anything but happy.
Mein Cousin ist gerade nach Seattle gezogen.,My cousin just moved to Seattle.
Meine Freunde haben eine Geburtstagsparty für mich organisiert.,My friends threw a birthday party for me.
"Meine Mutter sagte, sie würde morgen kommen.",My Mom said she's coming tomorrow.
Trunkenheit am Steuer ist verboten.,Drunk driving is illegal.
Der Preis für diese Wohnung wurde gerade gesenkt.,The price of this flat has just been reduced.
Er unterrichtet Mathe an der Schule im Ort.,He teaches maths at the local school.
In dieser Wohnung gibt es zwei Schlafzimmer.,This flat has two bedrooms.
Ich trage zu Hause normalerweise einen Jogginganzug.,Normally I wear a tracksuit at home.
Meine Großmutter besitzt eine alte Nähmaschine.,My grandmother owns an old sewing machine.
"Auf dem Schild steht ""Parken verboten!"".","The sign says ""No parking!""."
Setze mich nicht unter Druck!,Don't put pressure on me!
Können Sie mir bitte den Weg zum Museum erklären?,Can you tell me the way to the museum?
"Ich habe das Recht zu erfahren, was passiert ist.","I have a right to know, what happened."
Kann ich bitte eine Quittung haben?,"Can I have a receipt, please?"
Dieser Kuchen ist selbstgebacken.,This is a homemade cake.
"Tut mir leid, dass ich wütend geworden bin.",Sorry that I lost my temper.
Dieser Pilz ist ungenießbar.,This mushroom is not edible.
Das war ein packender Film.,That was a gripping movie.
Die traurige Geschichte brachte das Mädchen zum Weinen.,The sad story made the girl cry.
"Mein Bruder wird bald Vater, aber er weiß noch nicht wie er seine Tochter nennen wird.","My brother is going to be a father, but he doesn't know what he will call his daughter yet."
Heute ist schulfrei. Hurra!,No school today. Hurray!
"Meine Devise ist ""Leben und leben lassen"".","My motto is ""Live and let live""."
Ich steige an der nächsten Station aus.,I'm getting off at the next station.
In dieser Bücherei gibt es viele gute Bücher.,There are a lot of good books in this library.
Der Dieb ist weggelaufen.,The thief ran away.
Das war der beste Tag meines Lebens.,That was the best day of my life.
Er ist das schwarze Schaf der Familie.,He is the black sheep of the family.
Gibt es hier in der Nähe ein Internetcafé?,Is there an Internet café close by?
Ich wünsche dir und deiner Familie frohe Weihnachten.,Merry Christmas to you and your family.
Der Lärm draußen hat mich aufgeweckt.,The noise outside woke me up.
Von dieser Musik kriege ich Kopfschmerzen!,This music is giving me a headache!
Hättest du gern Zucker in deinem Tee?,Do you want sugar in your tea?
Kann ich bitte mit dem Hotelbesitzer sprechen?,Can I speak to the owner of the hotel?
Diese Universität hat eine Mensa.,This university has a canteen.
Er hat eine Narbe über seiner rechten Augenbraue.,He has a scar above his right eyebrow.
Gehst du nächste Woche zum Klassentreffen?,Are you going to the class reunion next week?
Mein Chef kann sehr schnell zornig werden.,My boss can get angry very quickly.
Viele Leute im Libanon rauchen.,In Lebanon a lot of people smoke.
Er arbeitet seit zwei Jahren illegal in Großbritannien.,He has been working illegally in the UK for 2 years.
"Es scheint, dass es keine Zeugen des Mordes gibt.",Nobody seems to have witnessed the murder.
Hier ist es das ganze Jahr über warm.,It is warm here all the year round.
Der Kirschbaum blüht.,The cherry tree is in flower.
Der Fischer warf sein Netz ins Meer.,The fisherman cast his net into the sea.
Sie hat sich in einen verheirateten Mann verliebt.,She fell in love with a married man.
Bis wann muss dieses Projekt abgeschlossen werden?,What is the deadline of this project?
Dem Polizisten wurde ins Bein geschossen.,The policeman was shot in the leg.
Ich glaube die Heizung ist kaputt.,I think the heater is broken.
"Sie glaubt nicht, dass das Gerücht wahr ist.",She doesn't think the rumour is true.
Der Baum wurde von einem Blitz getroffen.,The tree was struck by lightning.
Vergiss bitte nicht die Tür abzuschließen.,Please remember to lock the door.
Die Stadt hat eine große Bevölkerung.,The city has a large population.
Er warf einen Stein in den Teich.,He threw a stone into the pond.
Spring nicht in das Wasser. Das ist gefährlich.,Don't jump into the water. It's dangerous.
Mein Kollege ist im Moment nicht im Büro.,My colleague is not in the office at the moment.
Der Junge kletterte auf den Baum.,The boy climbed the tree.
Er interessiert sich mehr für Mathematik als für Physik.,He is more interested in mathematics than physics.
"Bitte informieren Sie uns, wenn sich Ihre Adresse ändert.",Please inform us if you change your address.
Die Sonne ist gerade hinter einer Wolke.,The sun is behind a cloud.
Mein Bruder ist ein erfolgreicher Anwalt.,My brother is a successful lawyer.
Er ist ein Privatdetektiv.,He is a private detective.
Er ist der beste Spieler in der Mannschaft.,He is the best player in the team.
Ich gehe nächste Woche zu einem Klassentreffen.,Next week I'll go to a school reunion.
Sollen wir die U-Bahn oder ein Taxi nehmen?,Should we take the underground or a taxi?
Alles verlief genau nach Plan.,Everything went according to plan.
Wo kann ich ein Fax schicken?,Where can I send a fax?
Das neueste Album der Band war sofort ein Erfolg.,The band's latest album was an instant hit.
Die Werbung im Fernsehen ist manchmal wirklich nervig.,Advertising on television is really annoying sometimes.
"Kein Problem, ich rufe dich später noch einmal an.","I will call you back later, it's no trouble!"
Die Gründe für ihre Entscheidung sind offensichtlich.,The reasons for her decision are obvious.
Meine Kinder machen oft den Abwasch.,My kids often do the dishes.
"Möchtest du Lamm essen? Nein, ich bin Vegetarier.","Would you like to eat lamb? No, I'm a vegetarian."
Sie zeigt nie wirklich ihre Wut.,She never really expresses her anger.
Lass uns in den Zoo gehen.,Let's go to the zoo.
Ich muss mich ausruhen.,I have to rest.
Ist dein Bruder älter oder jünger als du?,Is your brother older or younger than you?
Aufgrund technischer Probleme gab es eine Verzögerung.,There was a delay because of technical problems.
Das Flugzeug nach New York startet in 30 Minuten.,The plane leaves for New York in 30 minutes.
Er hat bereits einige Kapitel seines neuen Buches geschrieben.,He has already written several chapters of his new book.
"Sind Sie daran interessiert, mein Auto zu kaufen?",Are you interested in buying my car?
Zu viel Zucker ist schlecht für die Gesundheit!,Too much sugar is bad for your health!
Meine Tante lebt in Kalifornien.,My aunt lives in California.
"Sie war zu schüchtern, um mich nach Hilfe zu fragen.",She was too shy to ask me for help.
Ist es sicher nachts zu Fuß unterwegs zu sein?,Is it safe to walk the streets at night?
Die Einstellung des neuen Mitarbeiters ist ausgezeichnet.,The attitude of the new employee is excellent.
Sie hat diesen Teppich in der Türkei gekauft.,She bought this carpet in Turkey.
Er spendet alle 6 Monate Blut.,He donates blood every six months.
Dies war der Lieblingssessel meines Großvaters.,This was my grandfather's favourite armchair.
Ich möchte diese Postkarte nach Italien schicken.,I would like to send this postcard to Italy.
Der Hund nagt am Knochen.,The dog is gnawing a bone.
Die Übersetzung dieses Textes ist sehr schwierig.,The translation of this text is very difficult.
Mein Cousin ist drei Jahre älter als ich.,My cousin is three years older than I.
Ihr neues Buch hat noch keinen Titel.,Her new book doesn't have a title yet.
Sie hat während der Operation viel Blut verloren.,She lost a lot of blood during the operation.
Er war während der Präsentation sehr nervös.,He was very nervous during the presentation.
Die Decke in diesem Zimmer ist sehr niedrig.,The ceiling in this room is very low.
"Es sieht so aus, als ob es heute regnen wird.",It looks like it is going to rain today.
"Meine Kinder lieben es, im Sand zu spielen.",My children love to play in the sand.
Als Beilage nehme ich einen Salat.,I'll have a salad as a side dish.
Ich vermisse das leckere Essen meiner Mutter.,I miss my mother's delicious food.
"""Ich schau mich bloß um. Danke!""","""I'm just looking. Thank you!"" (in a shop)"
Ich habe heute keine Lust zu arbeiten.,I don't feel like working today.
"Bitte sagen Sie mir, wann ich aussteigen muss.",Please tell me when to get off. (said to the bus driver)
Ich kann nicht schlafen. Die Leute draußen sind sehr laut.,I can't sleep. The people outside are very noisy.
Wo ist der Lebensmittelladen?,Where is the grocery store?
In der Nähe befindet sich ein großer Markt.,There is a big market nearby.
Wir haben heute Morgen 45 Minuten lang miteinander geredet.,We talked for 45 minutes this morning.
Wann fährt der nächste Zug nach Rom ab?,When does the next train to Rome leave?
"Ich hätte gern ein Zimmer für diese Nacht, wie viel kostet das?","I'd like a room for tonight, how much is it?"
Was ist das für ein Lärm da draußen?,What is that noise outside?
In Norwegen ist Alkohol sehr teuer.,Alcohol is very expensive in Norway.
Ist dieser Vulkan noch aktiv?,Is this volcano still active?
Jede Schneeflocke ist einzigartig.,Every snowflake is unique.
