"Ich kann erst dann gehen, wenn ich meine Hausaufgaben gemacht habe.",I can't leave till I've finished my homework.
Ich muss diese Bücher zur Bibliothek zurückbringen.,I have to return these books to the library.
Die Entführer werden die Geisel bald freilassen.,The kidnappers will release the hostage soon.
"Sie beendete die Beziehung, als sie herausfand, dass er sie betrogen hatte.","She ended the relationship, when she found out that he'd cheated on her."
Keine Widerrede! Mach deine Hausaufgaben!,No arguing! Do your homework!
Er gehorcht ohne Widerrede.,He obeys without protest.
Das Gehirn ist ein komplexes Organ.,The brain is a complicated organ.
"Könntest du ihn darum bitten, dies zu unterlassen?",Could you ask him to stop doing that?
Der Häftling starb unter mysteriösen Umständen.,The prisoner died under mysterious circumstances.
"Seinen Wünschen entsprechend, war die Beerdigung sehr schlicht.","In accordance with his wishes, the funeral was very plain."
"Ich finde, ehrlich währt am längsten.","I think honesty is the best policy. (lit. ""Honesty lasts the longest."")"
Ich habe mein Flugticket verloren. Was soll ich jetzt bloß tun?,I've lost my airline ticket - what should I do?
"Als ich heute Morgen aufwachte, war ich schweißgebadet.","When I woke up this morning, I was covered in sweat."
Mathematik ist mein Lieblingsfach.,Mathematics is my favourite subject.
Nächstes Jahr werde ich zum ersten Mal die Philippinen besuchen.,Next year I will visit the Philippines for the first time.
Er hat eine Tätowierung auf dem Oberarm.,He has a tattoo on his upper arm.
Dieses Ereignis hat den Lauf der Geschichte verändert.,This event changed the course of history.
Ich habe am Strand einen Seestern gefunden.,I found a starfish on the beach.
Der Verkehr in Rom ist sehr chaotisch.,The traffic in Rome is very disorderly.
"Ich finde, wir sollten uns an den ursprünglichen Plan halten.",I think we should adhere to the original plan.
Die Unfallursache ist nicht bekannt.,The cause of the accident is not known.
Der Fuchs wurde in der Schlinge gefangen.,The fox was caught in the snare.
Bist du ein Mitglied dieses Tennisklubs?,Are you a member of this tennis club?
Für eine Frau ihres Alters ist sie gut in Form.,She is in good shape for a woman of her age.
Meine kleine Schwester hat viele Sommersprossen.,My little sister has many freckles.
Das Chamäleon kann seine Farbe der Umgebung anpassen.,The chameleon can change colour according to its surroundings.
In der Regionalzeitung war ein Foto von mir!,There was a picture of me in the local newspaper!
Sie kauft jede Woche einen Lottoschein.,She buys a lottery ticket every week.
Magst du lieber rosafarbene oder rote Rosen?,Do you like pink or red roses?
Ich warte schon den ganzen Morgen auf die Lieferung der neuen Möbel.,I've been waiting for the delivery of the new furniture the whole morning.
Die neuen Regeln werden jedem zugute kommen.,The new rules will be of benefit to everyone.
Bohnen auf Toast sind in England sehr beliebt.,In England beans on toast is a popular dish.
"Würdest du aufhören zu arbeiten, wenn du gerade eine Million Euro gewonnen hättest?","If you just won a million dollars, would you quit your job?"
Hör auf dir darüber Sorgen zu machen - das ist nicht dein Problem.,Stop worrying about that - it isn't your problem.
Der Hund wackelt vor Aufregung mit dem Schwanz.,The dog is wagging its tail in excitement.
Dies ist die letzte Projektphase.,This is the last phase of the project.
Warst du schon einmal in Singapur?,Have you ever been to Singapore?
"An welcher Haltestelle muss ich aussteigen, wenn ich ins Museum will?",Which stop do I need to get off for the museum?
Sie mag geistreiche Männer.,She likes witty men.
Darf ich mich einen Moment ausruhen? Ich bin furchtbar müde.,May I rest a moment? I'm awfully tired.
"Eine Studie hat ergeben, dass ein Viertel aller Europäer noch nie einen PC benutzt hat.",A study revealed that one in four Europeans have never used a PC.
Bluthochdruck erhöht das Schlaganfallrisiko.,High blood pressure increases the risk of a stroke.
Für Diabetes gibt es kein Heilmittel.,There is no cure for diabetes.
Aluminium ist ein Leichtmetall.,Aluminium is a light metal.
Dieses Buch ist sowohl unterhaltsam als auch lehrreich.,This book is both enjoyable and informative.
Schauen Sie sich das an - das ist erstaunlich!,Look at that - that's amazing!
"Wenn alle da sind, werden wir mit der Sitzung beginnen.","When everyone is here, we'll start the meeting."
"Nachdem er die Fahrprüfung bestanden hatte, kaufte er ein Auto.",After passing the driving test he bought a car.
Ich habe niemals ein derartiges Versprechen gegeben!,I never made any such promise!
"""Ich mag keine Doppelmoral"", sagte er wütend.","""I don't like double standards,"" he said angrily."
"Es ist gar nicht so schwierig, einen Bankkredit zu erhalten.",Getting a bank loan isn't that difficult.
Der Briefträger wurde vom Hund gebissen.,The postman was bitten by the dog.
Ich bin farbenblind.,I'm colour-blind.
Wie lange haben Sie für Ihre vorherige Firma gearbeitet?,How long did you work for your previous company?
Der menschliche Körper besteht zu 65 Prozent aus Wasser.,The human body is about 65 per cent water.
Mein Einkommen hat sich in den letzten 5 Jahren verdoppelt.,My income has doubled in the last 5 years.
"Wie gefällt Dir die neue Lehrerin? Ich glaube, sie ist sehr nett.",How do you like the new teacher? I think she is very nice.
"Wenn Sie einen Job suchen, schauen Sie in die Wochenendausgabe einer Zeitung.","If you are looking for a job, look at the weekend edition of a newspaper."
Der Rotlichtbezirk ist nachts gefährlich. Sei vorsichtig!,The red-light district is dangerous at night. Be careful!
"Ich kann mich nicht erinnern, wo ich den Wagen geparkt habe.",I can't remember where I parked the car.
Dies ist ein Auszug aus meinem Lieblingsbuch.,This is an extract from my favourite book.
Der Mordanschlag auf den Präsidenten wurde verhindert.,The assassination attempt on the president was prevented.
Die katholische Kirche verurteilt den Gebrauch von Verhütungsmitteln.,The Catholic Church condemns the use of contraceptives.
"Ich habe gehört, dass du deinen Job verloren hast. Stimmt das? Ja, leider.","I've heard you have lost your job, is that true? Yes, I'm afraid so."
"Ich mag keine Horrorfilme, sehen wir uns eine Komödie an.","I don't like horror movies, let's watch a comedy."
"Mein Traum ist es, mich selbstständig zu machen.",My dream is to run my own business.
Drogenhändler werden in diesem Land hart bestraft.,Drug dealers are punished severely in this country.
Dieser Film war furchtbar schlecht. Ich habe mich die ganze Zeit gelangweilt.,This film was awful. I was bored the whole time.
"Wo ist die Haltestelle für den Bus, der ins Stadtzentrum fährt?",Where is the bus stop to the city centre?
Ich möchte ein Auto mit Satellitennavigationssystem mieten.,I would like to rent a car with a satellite navigation system.
"Sieh mal, mein Freund hat ein Gedicht für mich geschrieben!","Look, my boyfriend wrote a poem for me!"
"Glaubst du, dass alles wahr ist, was in der Bibel steht?",Do you think everything in the Bible is true?
Zum Abendessen gibt es Hummer. Wie lecker!,We are having lobster for dinner. How delicious!
Der Polizist trug eine kugelsichere Weste.,The policeman was wearing a bullet-proof vest.
"Ich empfehle, diesen Zeitungsartikel zu lesen.",I recommend reading this newspaper article.
Wo kann ich mein Handy aufladen?,Where can I charge my mobile phone?
Dieser Pilz enthält ein tödliches Gift.,This mushroom contains a deadly poison.
"Meine Beförderung bedeutet mehr Geld für mich, aber auch mehr Verantwortung.","My promotion means more money for me, but also more responsibility."
"Verglichen mit den letzten Büchern des Autors, ist das neue viel besser.","In comparison to the author's previous books, the new one is much better."
Austern können gekocht oder roh gegessen werden.,Oysters can be eaten cooked or uncooked.
Das Unternehmen steht kurz vor dem Bankrott.,The company is on the brink of bankruptcy.
"Ich habe ein Loch im Strumpf, morgen werde ich mir ein neues Paar kaufen müssen!","There is a hole in my sock, tomorrow I'll need to buy a new pair!"
Später am Nachmittag gibt es eine Belegschaftsversammlung.,There's a staff meeting later on this afternoon.
"Zugegeben, das Hotel war nicht besonders gut, aber dafür war es sehr preiswert.","Admittedly, the hotel wasn't very good, but it was very cheap."
Ich verlor das Gleichgewicht und fiel hin.,I lost my balance and fell to the ground.
Ich habe einen Film über seltsame Wesen aus dem Weltall gesehen.,I've seen a film about strange creatures from outer space.
Der Schutz des Regenwaldes ist wichtig.,The protection of the rainforest is important.
"Ich glaube, er war entweder Japaner oder Koreaner.",I think he was either Japanese or Korean.
Das Ende des Films war ziemlich vorhersehbar.,The ending of the film was pretty obvious.
Im Ausstellungsraum gibt es eine große Auswahl an Möbeln.,The showroom has a wide selection of furniture.
Bis zum Berggipfel ist es noch ein weiter Weg.,It's still a long way to the top of the mountain.
In unserem Garten steht ein Pflaumenbaum.,We have a plum tree in the garden.
Viele Teile Asiens sind dicht besiedelt.,Many parts of Asia are densely populated.
Vom Gipfel des Berges aus kann man die Umgebung sehen.,From the top of the mountain you can see all the surrounding area.
Letzte Woche habe ich eine neue Digitalkamera gekauft.,Last week I bought a new digital camera.
Für eine Stellungnahme stand er nicht zur Verfügung.,He was not available for comment.
Lass deinen Frust nicht an mir aus!,Don't take out your frustrations on me!
Ich kann diese Zwillinge nicht auseinander halten.,I can't tell those twins apart.
Bringen Sie uns bitte die Weinkarte.,Please bring us the wine list.
"Sie brauchte lange, um sich von diesem Autounfall zu erholen.",It took her a long time to recover from this car accident.
Ein Mann wurde in Zusammenhang mit diesem Verbrechen verhaftet.,A man was arrested in connection with this crime.
"Es schaut so aus, als ob es regnen wird.",It looks like it's going to rain.
Der Ausflug am Wochenende war toll. Ich habe es sehr genossen!,The trip on the weekend was fantastic. I enjoyed it immensely!
Zwei Stunden nach dem Unfall erlangte er sein Bewusstsein wieder.,He regained consciousness two hours after the accident.
Es gibt keinen traurigeren Anblick als einen jungen Pessimisten.,There is no sadder sight than a young pessimist.
"Sie bekam Asthma, als sie fünf war.",She developed asthma when she was five.
"Bevor man in ein Taxi einsteigt, sollte man sich lieber über den Fahrpreis einigen.",It's better to agree to a price before getting into a taxi.
Wo kann ich ein Fahrradschloss kaufen?,Where can I buy a lock for my bike?
"Wir gehen heute ins Kino, und anschließend vielleicht in eine Kneipe.","We are going to the cinema today, and afterwards maybe to a pub."
Die Startseite von dieser Suchmaschine ist sehr schlicht.,The home page of this search engine is very simple.
Ich möchte diesen Scheck auszahlen lassen.,I would like to cash this cheque.
"""Ich habe die Prüfung bestanden!"", verkündete er freudig.","""I've passed the test!"", he announced happily."
Die USA wird oft als das Land der unbegrenzten Möglichkeiten bezeichnet.,The USA is often called the land of the unlimited opportunities.
Der Transport von radioaktivem Material ist höchst problematisch.,The transport of radioactive material is highly problematic.
In diesem Geschäft kann man allerlei Handy-Zubehör kaufen.,In this shop you can buy all kinds of mobile phone accessories.
Diese Stiftung kümmert sich um kranke Kinder.,This charity takes care of sick children.
"Ich habe keine Zeit zum Frühstücken, ich muss gleich ins Büro.","I don't have time for breakfast, I have to go to the office right now."
Die Truppen sind kampfbereit.,The troops are ready for battle.
Holland ist ein sehr freizügiges Land.,Holland is a very liberal country.
Bei dem Unfall wurde das Heck des Autos beschädigt.,During the accident the rear of the car was damaged.
"Über Nacht wird man nur dann berühmt, wenn man tagsüber hart gearbeitet hat.","You only get famous overnight, if you have worked hard during the daytime."
"Ich habe Angst davor, dass Roboter eines Tages ein Bewusstsein entwickeln und die Menschheit vernichten.",I'm scared that robots will become self-aware one day and exterminate the human race.
Bitte beachten Sie die neuen Regeln und Vorschriften!,Please observe the new rules and regulations!
Auf dieser Webseite haben sich über 30.000 Benutzer angemeldet.,"Over 30,000 users have signed up at this website."
Ich glaube der Hund unseres Nachbars hat psychische Probleme - er bellt die ganze Zeit!,I think the neighbours' dog has mental health issues - he is barking all the time!
Du willst Informatik studieren? Ist das nicht furchtbar langweilig?,You want to study computer science? Isn't that awfully boring?
Die Handlung dieses Filmes ist sehr komplex.,The storyline of this film is very complex.
"Genauere Details dieses Projektes, werde ich dir morgen sagen.",I will tell you more details of this project tomorrow.
Ich möchte bitte ein Zimmer mit zwei Einzelbetten.,I would like to have a room with two separate beds.
Wir besuchten tagsüber die Innenstadt und ließen den Tag am Strand ausklingen.,During the day we visited the city centre and finished the day on the beach.
Die Bedingungen dieses Vertrages sind absolut lächerlich!,The terms of this contract are absolutely ridiculous!
Ich finde die Bewertung meiner Seminararbeit war fair.,I think the assessment of my seminar paper was fair.
Sie lebt in einem beschaulichen Dorf.,She lives in a quiet village.
Mein Großvater starb in einem russischen Arbeitslager.,My grandfather died in a Russian labor camp.
"Panik brach aus, als der Pilot einen Herzinfarkt hatte.",Panic broke out when the pilot had a heart attack.
In zwei Monaten fange ich ein Studium der Psychologie an.,In two months' time I'll start the study of psychology.
Deutschkenntnisse sind eine der Voraussetzungen für diesen Job.,German language skills are one of the requirements for this job.
"Das Feuer hat sich an der Wand, von unten nach oben ausgebreitet.",The fire spread on the wall from the bottom to the top.
Bei dem Unfall wurde ein 36-jähriger Hamburger schwer verletzt.,During the accident a 36-year old man from Hamburg was seriously injured.
"Der Vater, dessen Tochter den Wettbewerb gewonnen hat, ist sehr stolz.","The father, whose daughter won the competition, is very proud."
Ihre neue Beziehung war eine herbe Enttäuschung.,Her new relationship was a bitter disappointment.
Ich habe heute den Wagen in der Garage gelassen und bin in die Arbeit geradelt.,Today I've left the car in the garage and cycled to work.
"Ich ging gerne in die Schule, auch wenn es einige Fächer gab, die mir keinen Spaß machten.","I liked going to school, even though there were some subjects which I didn't enjoy."
"Ich frage mich, wieso so viele Politiker ihre Macht missbrauchen.",I wonder why so many politicians abuse their power.
"Ich habe dich ausdrücklich darum gebeten, das nicht zu tun!",I explicitly asked you not to do that!
"Eine Lösung für dieses Problem zu finden, ist sehr schwierig.",It is difficult to find a solution for this problem.
"In unserer Bibliothek gibt es nicht nur Bücher, sondern auch viele Magazine.",In our library are not only books but also many magazines.
Was meinst du? Soll ich ein Designer werden?,What do you think? Should I become a designer?
Der Bau dieses Kraftwerkes wurde von Umweltschützern kritisiert.,The construction of this power station has been criticised by environmentalists.
Die Currywurst wurde von einer Frau in Berlin erfunden.,The curry sausage was invented by a woman in Berlin.
Unser Hund bereitet uns viel Freude.,Our dog brings us a lot of joy.
Dies war zugegebenermaßen eine dumme Idee!,Admittedly this was a stupid idea!
"Vergiss nicht deinen Regenmantel, wenn du rausgehst!",Don't forget your raincoat when you go out!
Bronze ist eine Legierung aus Zinn und Kupfer.,Bronze is an alloy of tin and copper.
"Aufgrund einer internen Umstrukturierung, wurden diese beiden Abteilungen zusammengelegt.","Due to an internal reorganisation, these two departments have been merged."
Der genaue Hergang der Ereignisse ist leider nicht bekannt.,Unfortunately the exact sequence of events is unknown.
"Ich helfe dir gerne, aber vorher muss ich noch was erledigen.","I'm glad to help, but I have to do something before that."
"Seit die Firma die Preise erhöht hat, ist der Umsatz stark zurückgegangen.","Since the firm increased prices, the turnover dropped drastically."
"Dreimal im Jahr, wird die Arbeitsleistung jeden Mitarbeiters bewertet.",Three times a year the work performance of every employee is reviewed.
Das Internet ist aus unserem Leben nicht mehr wegzudenken.,It's impossible to imagine life without the Internet anymore.
"Um sicher zu gehen, würde ich zusätzlich noch diese Versicherung abschließen.","Additionally I would take out this insurance, just to be on the safe side."
"Bevor du überholst, solltest du in den Rückspiegel schauen.",Before you overtake look into the rear-view mirror.
Der Verkauf von Autos hat sich aufgrund der Wirtschaftslage verlangsamt.,Selling of cars has slowed down due to the economic situation.
"Meine Mutter macht häufig Gemüsesuppe, weil es sehr gesund ist.","My mother often makes vegetable soup, because it's very healthy."
Hermeline sind hauptsächlich nachtaktive Tiere.,Ermines are mainly nocturnal animals.
Der Dackel ist eine deutsche Hunderasse.,The dachshund is a German dog breed.
Im Zentrum von London ist immer was los.,In central London there is always something going on.
Die Kultur von China ist hochgradig faszinierend.,The culture of China is extremely fascinating.
"Um Zugang zu dieser Webseite zu kriegen, musst du ein Passwort eingeben.",To gain access to this website you need to enter a password.
Jedes Jahr legt sie Blumen an das Grab ihres Gatten.,Every year she puts flowers on the grave of her husband.
"Sein Auftritt war so schlecht, daß er mit Eiern beworfen wurde.","His performance was so bad, that eggs were thrown at him."
Alter schützt vor Torheit nicht.,Age doesn't protect from foolishness. (Even old and experienced people make mistakes)
Aufgrund der Erderwärmung ist der Eisbär eine gefährdete Tierart.,As a result of global warming the polar bear is an endangered species.
Das Logo dieses Sportvereins ist ein Panther.,The logo of this sport club is a panther.
"Weil er seit über einem halben Jahr arbeitslos ist, braucht er jetzt Hilfe vom Staat.","Because he has been unemployed for more than half a year, he now needs help from the government."
"Die Mehrheit der US-Amerikaner glaubt, dass der neue Präsident sehr gut ist.",The majority of US-Americans believe that the new president is very good.
"Leider kann ich hier nicht Bergsteigen, das Land ist völlig eben.","Unfortunately I can't go climbing here, the land is completely flat."
Nach dem AC/DC Konzert musste ich zum Ohrenarzt gehen.,After the AC/DC concert I had to go to the ear doctor.
Rom wurde nicht an einem Tag erbaut.,Rome wasn't built in a day.
"Er hatte einen schweren Verkehrsunfall, und dadurch kann er jetzt nicht mehr in seinem alten Beruf arbeiten.","He had a severe traffic accident, and therefore can't work in his old profession."
Einige Angaben in seiner Bewerbung waren erfunden.,Some details in his application were made-up.
"Wir sind ins Kino gegangen, und darauf in ein schickes Restaurant.","We went to the cinema, and afterwards to a fancy restaurant."
Baseball ist in Deutschland nicht sehr beliebt.,Baseball isn't very popular in Germany.
Basketball ist ein Mannschaftssport.,Basketball is a team sport.
Ich glaube ich habe mir den Fußknöchel verstaucht.,I think I've sprained my ankle.
Nächste Woche gehe ich auf eine Tagung in Dresden.,Next week I will attend a convention in Dresden.
"Seit er sich nicht mehr so altmodisch kleidet, ist er sehr beliebt bei den Frauen.","Ever since he dresses more stylishly, he is having much more success with women."
"Red' nicht mit mir in diesem Ton, du Wichtigtuer!","Don't talk to me in that tone, you busybody!"
Die künftige Verfügbarkeit von Öl ist ungewiss.,The future availability of oil is uncertain.
"Ich konnte es nicht glauben, aber er hat tatsächlich die Wahrheit gesagt.","I couldn't believe it, but he actually told the truth."
"Obwohl er keine richtige Ausbildung hat, ist er ein erfolgreicher Unternehmer.","Even though he doesn't have a proper education, he is a successful entrepreneur."
Während des Zweiten Weltkrieges blieb Portugal neutral.,During the Second World War Portugal remained neutral.
Diese Firma hat Filialen in allen deutschen Großstädten.,This company has branches in all major German cities.
"Wenn ich Bauchweh habe, mache ich mir immer eine Wärmflasche.","When I've got stomachache, I always make myself a hot water bottle."
Im Februar machen wir immer einen Frühjahrsputz.,We do a spring-cleaning every February.
"Ich wollte meinen Drachen fliegen lassen, aber leider war der Wind nicht stark genug.","I wanted to fly my kite, but unfortunately the wind wasn't strong enough."
Bei den alten Ägyptern waren Mistkäfer heilig.,The ancient Egyptians regarded dung beetles as sacred.
In Tunesien bin ich auf einem Kamel geritten.,I rode a camel in Tunisia.
Auf dem Nachhauseweg bin ich einem Zombie begegnet.,On my way home I met a zombie.
Christoph hat ein zahmes Frettchen.,Christoph has a tame ferret.
"Wenn du Elche sehen willst, fahre nach Skandinavien!","If you want to see elks, go to Scandinavia!"
"Auf der Hochzeit waren seine Eltern, sowie auch seine Exfrau.",His parents were at the wedding as well as his ex-wife.
"Ich esse Knoblauch sehr gerne, selbst wenn ich keine Freunde mehr habe.","I like to eat garlic very much, even if I don't have any friends anymore."
Der Deutsche Schäferhund ist ein ausgezeichneter Wachhund.,The German Shepherd is an excellent watchdog.
Auf ihrem Dach nistet jedes Jahr ein Storch.,A stork nests on their roof each year.
"Es war gut, dass alle zu dem Treffen erschienen sind.",It was good that everyone was present at the meeting.
Diese Software hat eine unbegrenzte Anzahl von Nutzern.,This software has an unlimited number of users.
Im Märchen ist der Fuchs ein listiges Tier.,"In fairy tales, the fox is a cunning animal."
Dieser Computer hat einen großen Arbeitsspeicher.,This computer has a lot of memory.
"Wir hatten nur noch wenig Benzin, und kurz darauf blieb das Auto stehen.","We only had little petrol left, and shortly after that the car stopped."
Ich kann Ihnen drei Prozent Nachlass auf diesen Artikel geben.,I can give you three per cent discount on this item.
Mein Bruder ist stark wie ein Ochse!,My brother is as strong as an ox!
"Wenn du sie kennenlernen willst, musst du die Initiative ergreifen!","If you want to get to know her, you will have to take the initiative!"
Das Augenlid schützt das Auge vor Fremdkörpern.,The eyelid protects the eye from foreign objects.
Martina hat großes Talent für Freihandzeichnen.,Martina has great talent for freehand drawing.
"Er ist mein bester Freund, weil er immer für mich da ist.","He is my best friend, because he is always there for me."
Die Henne sitzt auf ihren Eiern.,The hen sits on her eggs.
Der Arzt erkundigte sich nach ihrem Befinden.,The physician inquired about her health.
Das Schwimmbad befindet sich direkt nebenan.,The pool is located directly next door.
Hast du den Diamanten an ihrem Ringfinger gesehen?,Did you see the diamond on her ring finger?
"Susi hatte nur ein kleines Glas Wein getrunken, aber dennoch nahm sie lieber ein Taxi.","Susi had only had a small glass of wine, but still she preferred to take a taxi."
Früher glaubten die Menschen an Feen und Geister.,"In the old days, people believed in fairies and ghosts."
Er war durchnässt bis auf die Unterhosen.,He was drenched to his underpants.
In diesem Laden gibt es günstige Bücher.,You can get cheap books in this shop.
"Man kann Robert nichts vormachen, er kennt die Fakten.","You cannot fool Robert, he knows the facts."
Diese Firma bietet sehr gute Dienstleistungen.,This company offers excellent services.
Im Sommer hört man nachts die Grillen zirpen.,"In the summertime, you can hear the crickets chirping at night."
In Florida gibt es viele wilde Alligatoren.,"In Florida, there are many wild alligators."
Frank hält eine Eidechse in seinem Terrarium.,Frank is keeping a lizard in his terrarium.
Du musst zuerst deinen Benutzernamen eingeben.,You must enter your username first.
Der Habicht ist ein Raubvogel.,The hawk is a bird of prey.
"Wenn ich mit der Schule fertig bin, will ich Schauspieler werden.","Once I have finished school, I want to become an actor."
Ich horchte angestrengt nach dem Geräusch auf dem Dachboden.,I listened intently to the noise in the attic.
Die Situation wurde erst mit Hilfe von Verstärkung gemeistert.,The situation was only mastered with the help of reinforcements.
"Sie ist eine gute Schülerin, obwohl sie nur phasenweise lernt.","She is a good student, although she only studies at times."
In Deutschland dauert eine Unterrichtsstunde 45 Minuten.,"In Germany, one school lesson lasts 45 minutes."
"Kannst du mal bitte schauen, ob das Rücklicht funktioniert?",Could you have a quick look to see if the rear light is working?
Lateinische Sprichwörter sind heutzutage immer noch gebräuchlich.,Latin proverbs are still common nowadays.
"Er war schon immer sehr geizig, aber im Notfall wird er dir helfen.","He has always been very stingy, but in case of an emergency he will help you out."
"Bevor er Kaiser wurde, war Wilhelm I. preußischer König.","Before becoming emperor, Wilhelm I. was King of Prussia."
"Ich habe mir neue Schuhe gekauft, und dann bin ich zum Frisör gegangen.","I bought myself some new shoes, and then I went to the hairdresser's."
Viele Länder der dritten Welt sind unterentwickelt.,Many Third World countries are underdeveloped.
Ich gehe gern am Meeresufer spazieren.,I like to walk along the seashore.
Unsere Tochter kann sich unbeaufsichtigt beschäftigen.,Our daughter is capable of occupying herself unattended.
Ihr Sohn ist aber ein ziemlicher Flegel!,Your son is quite a lout!
Dieses Auto zu kaufen war ein totaler Fehlgriff.,Buying this car was a total mistake.
"Wir suchen einen Mitarbeiter, der strategisch denken kann.",We are looking for an employee who is able to think strategically.
Ich muss diesen Report heute noch fertigstellen.,I have to finish this report today.
Heutzutage wird die Presse in diesem Land nicht mehr zensiert.,"These days, the press in this country is no longer censored."
Die Fledermaus ist ein Säugetier.,The bat is a mammal.
Der Löwe ist ein Raubtier.,The lion is a predator.
Der Typ ist ein ziemlich hohes Tier.,This guy is a bigwig.
"Tschau Leute, ich hau' dann mal ab.","Bye folks, I'm off."
Schreibst du mir auch wirklich eine Ansichtskarte? Aber freilich!,"Are you really going to write me a postcard? Yes, of course!"
"Benutzen Sie Ihre Maus, um den Text auszuwählen, den Sie kopieren möchten.",Use your mouse to select the text you want to copy.
"""Wie alt bist du?"", fragte der Polizist. ""Vierzehn"", sagte der Junge.","""How old are you?"", asked the policeman. ""Fourteen"", said the boy."
Die Vögel flogen gen Westen.,The birds flew westward.
"Jeder weiß, dass die Sonne im Osten aufgeht.",Everyone knows that the sun rises in the east.
Die gelbe Gummiente schwimmt in der Badewanne.,The yellow rubber duck is swimming in the bathtub.
"Mein Vater war Bauer, er lebte in einem Dorf in der Nähe von Köln.","My father was a farmer, he lived in a village near Cologne."
In diesem Kostüm schaust du wirklich albern aus.,You look really silly in this costume.
Mein Vater unterrichtet an einer Abendschule.,My father teaches at a night school.
"Als er das Gespenst sah, erstarrte er vor Angst.",When he saw the ghost he was paralyzed by fear.
Meine Großmutter wünscht sich einen Hamster zum Geburtstag.,My grandmother wants a hamster for her birthday.
Im Wald habe ich einen Hirsch gesehen.,I've seen a stag in the woods.
"Bei dieser Hitze ist es wichtig, viel Wasser zu trinken.",During this heat it's important to drink a lot of water.
Hast du Lust auf das Fest am Freitag zu kommen?,Would you like to come to the party on Friday?
Willst du in den Park gehen? Vielleicht sehen wir wieder ein paar Eichhörnchen.,Do you want to go to the park? Maybe we will see a few squirrels again.
Sie entschieden schweren Herzens das verletzte Tier einzuschläfern.,With a heavy heart they decided to put the injured animal to sleep.
"Ihm blieb das Herz fast stehen, als sie ihm zuzwinkerte.",His heart almost stopped beating when she winked at him.
Du bist wieder sitzen geblieben? Was für eine lausige Leistung!,You have to repeat another school year? What lousy performance!
Die Bomben detonierten alle zum gleichen Zeitpunkt.,The bombs all detonated at the same time.
Die Kinder haben beim Ballspielen das Fenster zerbrochen.,The children broke the window while playing ball.
"Warum ziehst du nicht kurze Hosen an, es ist sehr warm draußen!","Why don't you wear shorts, it's very warm outside!"
Ich muss zum Zahnarzt! Mir ist eine Plombe herausgefallen.,I have to go to the dentist! A filling fell out.
Laut der Wettervorhersage wird es morgen schneien.,According to the weather forecast it will snow tomorrow.
"Mach dir keine Sorgen, es wird schon klappen.","Don't worry, it will work out fine."
Ein Apfel am Tag hält den Doktor fern.,An apple a day keeps the doctor away.
Seit ihrer Scheidung ist sie ein emotionales Wrack.,Since her divorce she has been an emotional wreck.
Um Zeit zu sparen hat er sein Diplom im Internet gekauft.,To save time he bought his diploma through the Internet.
Die Pyramiden in Ägypten sind weltberühmt.,The pyramids in Egypt are world famous.
Autsch! Ich habe mir den Kopf gestoßen.,Ouch! I've hit my head.
Hast du Lust auf unsere Grillparty zu kommen?,Would you like to come to our barbecue party?
"Draußen ist es sehr kalt, nimm besser deine Mütze und Schal mit.","Outside it's very cold, better take your woolly hat and scarf with you."
Seit er pensioniert ist arbeitet er gerne im Garten.,Since he retired he enjoys working in the garden.
"Sie war so wütend, dass sie am ganzen Körper gezittert hat.",She was so angry that her whole body was shaking.
Das Boot kenterte während eines Sturmes.,The boat capsized during a storm.
Der Krieg im Irak kostete vielen Menschen das Leben.,The war in Iraq cost many people's lives.
In Polen sind die meisten Leute katholisch.,Most people in Poland are Catholic.
Wer ist für dieses Desaster verantwortlich?,Who is responsible for this disaster?
Unverständlicherweise hat er das Angebot abgelehnt.,It was difficult to understand but he rejected the offer.
"Ich danke dir für alles, was du für mich getan hast.",Thank you for everything you did for me.
In Bayern sind die Leute sehr mürrisch.,People in Bavaria are very grumpy.
Aufgrund des Nebels kam es zu einem Zusammenstoß von mehreren Autos.,Because of fog a collision of multiple cars took place.
In China ist Akupunktur sehr populär.,In China acupuncture is very popular.
"Er ist Redakteur, aber sein Traumberuf ist Rettungsschwimmer.","He is an editor, but his dream job is to be a lifeguard."
Die Olympischen Sommerspiele fanden das erste Mal 1896 in Griechenland statt.,The Summer Olympic Games took place for the first time in 1896 in Greece.
Hast du Lust in ein mexikanisches Restaurant zu gehen?,Do you want to go to a Mexican restaurant?
Dieses Zimmer ist billiger hat aber keinen Blick auf das Meer.,This room is cheaper but doesn't have a sea view.
"In diesem Zoo gibt es viele Tiere: Giraffen, Schlangen, Seelöwen und Dinosaurier.","In this zoo are many animals: giraffes, snakes, sea lions and dinosaurs."
Wo kann ich hier eine Kleinigkeit essen?,Where can I have a little snack?
Am zweiten Sonntag im Mai ist in deutschsprachigen Ländern Muttertag.,In German-speaking countries Mother's Day is on the second Sunday in May.
Die neue Single dieses Sängers landete sofort auf dem ersten Platz.,The new single of this singer immediately reached the top position.
Jede Nation hat ihre eigenen Gebräuche.,Every nation has its own customs.
Bitte stellen Sie Ihren Sitz in eine aufrechte Position.,Please put your seat in an upright position.
In der Dritten Welt gibt es viele arme Menschen.,There are many poor people in the Third World.
Bis zu seiner Pensionierung sind es nur noch ein paar Jahre.,There are only a few years left until his retirement.
In Frankreich werden Schnecken als Delikatesse angesehen.,In France snails are considered a delicacy.
