Aller Anfang ist schwer.,All beginnings are difficult.
In Deutschland ist Fußball sehr beliebt.,In Germany football is very popular.
Bitte setzen Sie sich!,Please sit down!
Sie wurden zum Tode verurteilt.,They were sentenced to death.
Woran hast du sie erkannt?,How did you recognise them?
Ich liebe Erdbeeren mit Sahne.,I love strawberries with cream.
Ich dusche jeden Morgen.,I take a shower every morning.
Ameisen sind sehr fleißige Tiere.,Ants are very hard-working animals.
Das ist gar nicht wahr!,That isn't true at all!
Gemeinsam können wir es schaffen.,Together we can do it.
Was gibt es zum Nachtisch?,What's for dessert?
Was ist heute im Angebot?,What is on sale today?
Wieso starrst du mich an?,Why do you stare at me?
Ich habe ein Geschenk für dich!,I have a gift for you!
Dieses Gemälde ist sehr berühmt.,This painting is very famous.
Sie hat eine sexy Stimme.,She has a sexy voice.
Käse wird aus Milch hergestellt.,Cheese is made from milk.
Ich habe furchtbare Zahnschmerzen.,I have a terrible toothache.
Worauf wartest du?,What are you waiting for?
Wir hoffen auf eine bessere Zukunft.,We hope for a better future.
Kannst du dich noch an mich erinnern?,Can you still remember me?
Gibt es hier Internetzugang?,Is Internet access available here?
Willst du ein Stück Kuchen?,Do you want a piece of cake?
Zum Glück wurde niemand verletzt.,Fortunately nobody was hurt.
Wie weit ist es bis zur Stadt?,How far is it into town?
"Entschuldigung, ich habe Sie nicht verstanden.","Excuse me, I didn't understand you."
Kann ich bitte die Rechnung haben.,Can I have the bill please.
Kann ich bitte die Speisekarte sehen?,May I see the menu please? (to order food)
Dieser Baum ist über hundert Jahre alt.,This tree is over one hundred years old.
Hast du meinen Brief erhalten?,Did you receive my letter?
Willst du eine Galerie besuchen?,Do you want to visit a gallery?
Ich scheue Arbeit nicht.,I'm not afraid of work.
Ihm ist seine Gesundheit egal.,He doesn't care about his health.
Ich bin manchmal ganz schön launisch.,Sometimes I'm really bad-tempered.
Ist das eine echte Ming Vase?,Is that a real ming vase?
Er liest jeden Morgen die Zeitung.,He reads newspaper every morning.
Dieser Artikel ist sehr lang.,This article is very long.
Ich halte diesen Druck nicht mehr aus.,I can't cope with this pressure anymore.
Die Schweiz ist ein schönes Land.,Switzerland is a beautiful country.
Er schrieb einen langen Brief an seine Frau.,He wrote a long letter to his wife.
Ich habe meine Uhr vergessen. Wie spät ist es?,I've forgotten my watch. What time is it?
Ich habe diesen Bericht schon gesehen.,I've already seen this report.
Sie hat Angst vor dem Fliegen.,She is afraid of flying.
Sie hat einen spanischen Liebhaber.,She has a Spanish lover.
Diese Pizza kostet 5 Euro.,This pizza costs 5 Euro.
Willst du Kaffee oder Tee?,Do you want coffee or tea?
Dieses Buch hat mehrere hundert Seiten.,This book has hundreds of pages.
Er hat sich an der Hand verletzt.,He hurt his hand.
Das ist mehr oder weniger das Gleiche.,That's more or less the same.
Er treibt gerne Sport.,He likes to do sports.
Im August werden wir in den Urlaub fahren.,In August we will go on holiday.
Wir sprechen nicht gerne über Politik.,We don't like talking about politics.
Ich lebe im Stadtzentrum.,I live in the city centre.
Morgen fange ich ein neues Leben an.,Tomorrow I'll start a new life.
Mir ist langweilig.,I'm bored.
Die Universität ist weit weg.,The university is far away.
Das ist streng geheim.,This is top secret.
Er ist ihr Exmann.,He is her ex-husband.
Ich spreche Italienisch.,I speak Italian.
Das ist nicht erlaubt.,That is not allowed.
Es ist nicht deine Schuld.,It's not your fault.
Verlasse mich nicht.,Don't leave me.
Jemand hat mein Fahrrad gestohlen.,Somebody stole my bicycle.
Michael und ich haben soviel gemein.,Michael and I have so much in common.
Das habe ich nie erwartet.,I never expected this.
Du kannst den Beweis nicht ignorieren.,You can't ignore the evidence.
Wann hast du das entschieden?,When did you decide that?
Ist alles in Ordnung?,Is everything okay?
Gib nicht zu früh auf.,Don't give up too soon.
Stört dich das?,Does that bother you?
Er ist ein toller Typ.,He is a great guy.
Ich habe keine weiteren Fragen.,I have no further questions.
Wie gefällt dir das?,How do you like that?
Wie entferne ich diesen Fleck?,How do I remove this stain?
Ich schätze deine Ehrlichkeit.,I appreciate your honesty.
Warum rufst du mich ständig an?,Why do you keep calling me? (telephone)
Ich hatte keine Ahnung.,I had no idea.
Du hast mich erschreckt.,You frightened me.
Du hast keine Wahl.,You don't have a choice.
Sie hat Recht.,She is right.
Er ist total betrunken.,He is totally drunk.
Du verdienst eine zweite Chance.,You deserve a second chance.
Ich werde für dich da sein.,I'll be there for you.
Sie mag heiße Schokolade.,She likes hot chocolate.
Hör' bitte auf zu jammern.,Please stop whining.
Das geht dich nichts an!,That is none of your business.
Das bezweifle ich.,I doubt it.
Ich gehe spazieren.,I'm going for a walk.
Sei ruhig!,Be quiet!
Ich fühle mich nicht wohl.,I don't feel well.
Kannst du mir einen Gefallen tun?,Could you do me a favour?
Ich sollte mich bei ihm entschuldigen.,I should apologise to him.
Du verschwendest dein Geld.,You are wasting your money.
Man gewöhnt sich an alles.,One can get used to anything. (One can live with anything.)
Du bist mein bester Freund.,You are my best friend.
Die Toilette ist verstopft.,The toilet is clogged.
Wo bist du aufgewachsen?,Where did you grow up?
Indisches Essen ist sehr scharf.,Indian food is very spicy.
Wann fährt der Zug ab?,When does the train leave?
Wie lange dauert es?,How long does it take?
Ich nehme keine Drogen.,I don't take drugs.
Seine Verletzungen waren lebensbedrohlich.,His injuries were life-threatening.
Das ist nicht wahr.,That's not true.
Ich habe ihn seit langer Zeit nicht mehr gesehen.,I have not seen him in ages.
Soll ich einen Krankenwagen rufen?,Should I call an ambulance?
Er lebt am Ende der Welt.,He lives in the middle of nowhere.
Du hast keine Chance.,You don't stand a chance.
Ist das dein Ernst?,Are you serious?
Ich bin von dir enttäuscht.,I'm disappointed in you.
Bitte folgen Sie mir.,Please follow me.
Du bist dran.,It's your turn. (to do sth)
"Eine Rückfahrkarte nach Berlin, bitte.","One return-ticket to Berlin, please."
Wo kann ich ein Auto mieten?,Where can I hire a car?
Liebe macht blind.,Love is blind.
Die Hauptstadt von Argentinien ist Buenos Aires.,The capital of Argentina is Buenos Aires.
Mach dir darüber keine Sorgen.,Don't worry about it.
Ich verstehe nicht was sie an ihm findet.,I don't understand what she sees in him.
Bist du nervös?,Are you nervous?
Gib nicht so schnell auf!,Don't give up so easily!
Wo studierst du?,Where do you study?
Ich möchte eine Streifenkarte kaufen.,I would like to buy a strip ticket.
Kaffee ist sehr beliebt in Deutschland.,Coffee is very popular in Germany.
Sie ist gestern Abend angekommen.,She arrived last night.
Kannst du das Licht ausschalten?,Can you switch off the light?
Der Glaube kann Berge versetzen.,Faith can move mountains.
Morgen suche ich mir eine neue Wohnung.,Tomorrow I'll be looking for a new flat.
Kannst du bitte den Tisch decken?,Can you set the table please?
Ich möchte ein Konto eröffnen.,I would like to open a bank account.
Darf ich mich vorstellen?,May I introduce myself?
Kann ich eine Nachricht hinterlassen.,Can I leave a message? (e.g. on the phone)
Haben Sie noch ein Zimmer frei?,Are there any vacancies (vacant rooms)?
Akzeptieren Sie Kreditkarten?,Do you accept credit cards?
Ich sehe gerade fern.,I'm watching TV at the moment.
Er braucht dringend Nachhilfe.,He urgently needs private lessons.
In der Universität lerne ich viel.,I learn a lot at the university.
Dieser Lehrer ist sehr streng.,This teacher is very strict.
Ich studiere in Deutschland.,I'm studying in Germany.
Abends bin ich sehr müde.,I'm very tired in the evening.
Sie spricht fließend Deutsch.,She speaks fluent German.
Ein Versprechen ist ein Versprechen.,A promise is a promise.
Er surft gerne im Internet.,He likes to surf the Internet.
Ich bin fremd hier.,I'm a stranger here.
Bitte wiederholen Sie das.,Please repeat that.
Deutschland wurde 1990 wiedervereinigt.,Germany was reunited in 1990.
Überzeugen Sie sich selbst.,See for yourself.
Woher kommst du?,Where are you from?
Dieses Buch ist sehr interessant.,This book is very interesting.
Das Museum ist sehr interessant.,The museum is very interesting.
Meine Website ist endlich online.,My web site is finally online.
